OrderID,OrderDate,Region,City,Store,SalesChannel,CustomerID,Model,Variant,Color,StorageGB,WarrantyMonths,Serial,PaymentMethod,ListPrice,DiscountPct,DiscountAmount,FinalUnitPrice,Quantity,TotalAmount,SalesRep
ORD-00600,2024-10-25 16:15,Europe,,Target,Retail,CUST-131946,iPhone 14 Pro,128GB/Titanium,Titanium,128,12,813360197509FCC,Net Banking,999.0,2.99,29.9,969.1,1,969.1,A. Kumar
ORD-00335,2024-10-28 12:26,Latin America,,eBay Store,Enterprise,CUST-365618,iPhone 14,128GB/Pink,Pink,128,12,737022225078VXB,Credit Card,699.0,4.95,34.6,664.4,3,1993.2,J. Park
ORD-00792,2024-10-29 07:39,Oceania,,JD Central,Retail,CUST-228150,iPhone 14,128GB/Titanium,Titanium,128,12,651109272054HGG,Debit Card,699.0,6.33,44.25,654.75,3,1964.25,D. Johnson
ORD-00775,2024-10-30 03:44,Oceania,,Reliance Digital,Retail,CUST-162429,iPhone 15,128GB/Red,Red,128,12,838545054032RNG,Credit Card,799.0,3.72,29.69,769.31,1,769.31,F. Garcia
ORD-00423,2024-10-30 10:04,North America,,Walmart,Authorized Reseller,CUST-263360,iPad Air (M2),1024GB/Midnight,Midnight,1024,12,624809178271GEK,Credit Card,868.55,4.42,38.4,830.15,1,830.15,S. Singh
ORD-00297,2024-11-02 00:28,North America,,Reliance Digital,Retail,CUST-598436,iPhone 16,128GB/Pink,Pink,128,12,527536138662ZHM,UPI,799.0,15.54,124.14,674.86,1,674.86,K. Davis
ORD-00644,2024-11-03 08:25,India,Chennai,Apple Store,Retail,CUST-579430,iPhone 14 Plus,512GB/Pink,Pink,512,12,377168348790GYW,Credit Card,1038.7,16.68,173.21,865.49,3,2596.47,S. Singh
ORD-00953,2024-11-04 22:14,Latin America,,Best Buy,Retail,CUST-502427,iPhone 14 Plus,128GB/Green,Green,128,12,861427334431PSH,Net Banking,799.0,15.2,121.45,677.55,1,677.55,L. Chen
ORD-00240,2024-11-06 02:48,North America,,Jumia,Retail,CUST-732816,iPhone 16 Pro Max,256GB/Space Black,Space Black,256,24,130561592772JYK,Debit Card,1493.85,9.45,141.2,1352.65,1,1352.65,V. Gupta
ORD-00259,2024-11-08 16:36,Europe,,Reliance Digital,Retail,CUST-341476,iPad Pro 11,1024GB/Pink,Pink,1024,24,383498032084PMC,Credit Card,1448.55,11.16,161.63,1286.92,2,2573.84,J. Park
ORD-00173,2024-11-10 23:36,Middle East,,Target,Carrier,CUST-377275,iPhone 16 Pro,1024GB/Green,Green,1024,24,176738505149ZWY,Credit Card,1593.55,15.93,253.85,1339.7,1,1339.7,R. Sharma
ORD-00693,2024-11-16 04:40,North America,,Noon,Online,CUST-474820,iPhone 15 Plus,128GB/Pink,Pink,128,12,658699632557LYA,EMI,899.0,12.84,115.45,783.55,1,783.55,E. Brown
ORD-00831,2024-11-16 11:24,North America,,Apple Reseller,Online,CUST-515174,iPhone 14 Plus,256GB/Blue,Blue,256,12,735437065407VGU,Credit Card,918.85,14.77,135.72,783.13,1,783.13,V. Gupta
ORD-00159,2024-11-17 17:55,Latin America,,Apple Reseller,Retail,CUST-504328,iPhone 14 Pro Max,256GB/White,White,256,24,561165836374MHP,Cash,1263.85,8.14,102.88,1160.97,1,1160.97,I. Wilson
ORD-00056,2024-11-17 19:02,Middle East,,Apple Reseller,Retail,CUST-374907,iPhone 14 Pro,1024GB/Green,Green,1024,12,544091031776JPR,Cash,1448.55,4.86,70.43,1378.12,2,2756.24,V. Gupta
ORD-00888,2024-11-18 20:57,Africa,,Walmart,Retail,CUST-540266,iPhone 15 Pro Max,128GB/Green,Green,128,24,092065696579HQR,Debit Card,1199.0,10.89,130.63,1068.37,1,1068.37,R. Sharma
ORD-00751,2024-11-19 18:00,Europe,,Noon,Retail,CUST-937458,iPhone 16 Plus,256GB/White,White,256,24,211771763039SNA,Cash,1033.85,9.56,98.84,935.01,1,935.01,F. Garcia
ORD-00465,2024-11-19 21:49,Europe,,Amazon Online,Online,CUST-669755,iPhone 14 Plus,256GB/Pink,Pink,256,12,406214131487LVH,Net Banking,918.85,16.77,154.05,764.8,3,2294.4,D. Johnson
ORD-00316,2024-11-19 21:52,Latin America,,Reliance Digital,Online,CUST-157514,iPhone 16 Pro,1024GB/Black,Black,1024,24,525280875773ZLM,Cash,1593.55,16.1,256.6,1336.95,2,2673.9,F. Garcia
ORD-00277,2024-11-21 11:04,India,Coimbatore,Croma,Online,CUST-663379,iPhone 16 Plus,512GB/Space Black,Space Black,512,12,172380836813GKA,Credit Card,1168.7,18.5,216.16,952.54,2,1905.08,H. Martin
ORD-00623,2024-11-21 20:09,Latin America,,Noon,Online,CUST-282565,iPhone 14 Plus,128GB/Red,Red,128,12,372495582491PXY,Credit Card,799.0,10.02,80.09,718.91,2,1437.82,J. Park
ORD-00514,2024-11-23 12:39,East Asia,,Croma,Carrier,CUST-240034,iPhone 15 Plus,256GB/Pink,Pink,256,24,708154255567VAE,Credit Card,1033.85,5.8,59.96,973.89,1,973.89,F. Garcia
ORD-00313,2024-11-24 07:01,Middle East,,Best Buy,Online,CUST-367551,iPhone 16 Plus,256GB/Midnight,Midnight,256,24,872955253600HUM,UPI,1033.85,14.56,150.54,883.31,1,883.31,L. Chen
ORD-00382,2024-11-24 19:01,East Asia,,Noon,Retail,CUST-238093,iPad Pro 13,1024GB/Pink,Pink,1024,12,551109102444ZCG,Debit Card,1883.55,11.67,219.75,1663.8,1,1663.8,A. Kumar
ORD-00743,2024-11-25 14:56,North America,,Jumia,Retail,CUST-517400,iPhone 16 Pro Max,512GB/Red,Red,512,24,332773817128VSM,Net Banking,1688.7,6.49,109.59,1579.11,1,1579.11,J. Park
ORD-00542,2024-11-26 08:38,India,Noida,Apple Reseller,Authorized Reseller,CUST-639444,iPhone 14 Pro,512GB/Titanium,Titanium,512,12,311541881735JBZ,Net Banking,1298.7,15.95,207.14,1091.56,1,1091.56,P. Nair
ORD-00776,2024-11-27 10:08,North America,,Best Buy,Retail,CUST-884930,iPad Pro 11,512GB/Midnight,Midnight,512,24,943613458039WJZ,Debit Card,1298.7,11.37,147.65,1151.05,1,1151.05,K. Davis
ORD-00168,2024-11-27 22:32,Middle East,,Reliance Digital,Retail,CUST-874489,iPhone 15,128GB/Pink,Pink,128,24,780368273084FTF,Wallet,799.0,16.01,127.9,671.1,2,1342.2,E. Brown
ORD-00185,2024-11-30 23:43,Latin America,,Amazon Online,Online,CUST-112212,iPhone 15 Plus,512GB/Pink,Pink,512,12,413588570951MTL,Credit Card,1168.7,17.27,201.78,966.92,2,1933.84,S. Singh
ORD-00636,2024-12-01 04:26,India,Surat,Flipkart Online,Retail,CUST-314543,iPhone 15,128GB/Blue,Blue,128,12,021888426734DSW,Credit Card,799.0,4.19,33.45,765.55,1,765.55,M. Das
ORD-00281,2024-12-02 10:53,East Asia,,Apple Store,Enterprise,CUST-316060,iPad Air (M2),256GB/Green,Green,256,12,063135549031CFX,Credit Card,688.85,10.34,71.24,617.61,1,617.61,R. Sharma
ORD-00726,2024-12-02 23:49,Africa,,Flipkart Online,Authorized Reseller,CUST-811554,iPad Pro 13,256GB/Starlight,Starlight,256,24,763514788197XMR,UPI,1493.85,14.69,219.52,1274.33,2,2548.66,A. Kumar
ORD-00976,2024-12-03 00:09,Africa,,Flipkart Online,Retail,CUST-972798,iPhone 16 Pro Max,256GB/Pink,Pink,256,12,275788096617TMB,EMI,1493.85,11.27,168.34,1325.51,1,1325.51,A. Kumar
ORD-00747,2024-12-03 07:15,East Asia,,Amazon Online,Online,CUST-168662,iPhone 16 Pro,512GB/Blue,Blue,512,12,504696702884LNJ,Credit Card,1428.7,17.27,246.8,1181.9,2,2363.8,V. Gupta
ORD-00292,2024-12-03 13:42,South East Asia,,Croma,Online,CUST-843367,iPhone 16 Pro Max,512GB/Pink,Pink,512,24,095230294977TTY,Credit Card,1688.7,15.99,269.94,1418.76,1,1418.76,E. Brown
ORD-00695,2024-12-04 16:27,Oceania,,Walmart,Retail,CUST-482096,iPad Air (M2),256GB/Black,Black,256,12,378058587936QUX,Cash,688.85,13.41,92.37,596.48,2,1192.96,S. Singh
ORD-00151,2024-12-04 22:33,Europe,,eBay Store,Online,CUST-882727,iPhone 15 Pro Max,256GB/Blue,Blue,256,12,125551482145SPW,Net Banking,1378.85,11.34,156.32,1222.53,2,2445.06,J. Park
ORD-00748,2024-12-05 03:20,India,Lucknow,Apple Store,Retail,CUST-949431,iPhone 15 Pro,128GB/White,White,128,12,118264081148GQZ,Debit Card,999.0,5.42,54.18,944.82,3,2834.46,P. Nair
ORD-00810,2024-12-05 07:05,Oceania,,Flipkart Online,Online,CUST-496301,iPhone 14 Pro,1024GB/White,White,1024,24,969167454366YTT,Debit Card,1448.55,18.34,265.61,1182.94,1,1182.94,R. Sharma
ORD-00040,2024-12-05 12:20,North America,,Apple Reseller,Online,CUST-226782,iPhone 16 Plus,512GB/Red,Red,512,12,505561304451NNU,Debit Card,1168.7,17.1,199.87,968.83,2,1937.66,K. Davis
ORD-00199,2024-12-05 17:43,Latin America,,Walmart,Online,CUST-717075,iPad Pro 13,1024GB/Red,Red,1024,24,829953947048YQT,Credit Card,1883.55,11.36,213.98,1669.57,1,1669.57,J. Park
ORD-00121,2024-12-07 08:33,South East Asia,,eBay Store,Retail,CUST-736628,iPad Air (M2),256GB/Red,Red,256,24,010397993446DQU,UPI,688.85,13.31,91.71,597.14,3,1791.42,E. Brown
ORD-00964,2024-12-09 19:06,India,Jaipur,Croma,Online,CUST-399003,iPhone 16 Pro,128GB/Starlight,Starlight,128,12,639353704494BRR,Net Banking,1099.0,12.33,135.51,963.49,3,2890.47,J. Park
ORD-00549,2024-12-11 21:52,North America,,Apple Store,Carrier,CUST-482044,iPhone 14 Pro,128GB/Red,Red,128,24,246358814765KHQ,UPI,999.0,10.54,105.3,893.7,1,893.7,L. Chen
ORD-00250,2024-12-12 04:12,Europe,,eBay Store,Online,CUST-641057,iPhone 16 Plus,512GB/Blue,Blue,512,24,024824094652JKR,UPI,1168.7,14.87,173.84,994.86,1,994.86,L. Chen
ORD-00927,2024-12-12 04:38,Europe,,Target,Online,CUST-580231,iPad Pro 11,1024GB/Blue,Blue,1024,24,811166359478RSF,Credit Card,1448.55,15.02,217.59,1230.96,1,1230.96,L. Chen
ORD-00006,2024-12-18 19:31,India,Hyderabad,Noon,Online,CUST-708064,iPad Pro 11,256GB/Red,Red,256,24,711471049746XMA,UPI,1148.85,12.81,147.19,1001.66,1,1001.66,P. Nair
ORD-00206,2024-12-21 03:48,Europe,,Croma,Online,CUST-276938,iPhone 15 Plus,128GB/Titanium,Titanium,128,24,761656509330BES,Debit Card,899.0,15.45,138.85,760.15,1,760.15,F. Garcia
ORD-00609,2024-12-21 13:33,Latin America,,Apple Reseller,Authorized Reseller,CUST-613265,iPhone 14 Pro,512GB/Green,Green,512,24,535235757163AXR,Cash,1298.7,14.14,183.6,1115.1,2,2230.2,J. Park
ORD-00958,2024-12-21 14:20,Europe,,Apple Reseller,Authorized Reseller,CUST-914181,iPhone 14 Pro,128GB/Starlight,Starlight,128,24,835342716961FUC,Cash,999.0,8.13,81.26,917.74,2,1835.48,H. Martin
ORD-00639,2024-12-22 07:57,India,Visakhapatnam,Amazon Online,Online,CUST-528161,iPad Pro 13,128GB/Midnight,Midnight,128,12,920926927343JDB,Net Banking,1299.0,13.47,174.98,1124.02,2,2248.04,V. Gupta
ORD-00161,2024-12-23 06:46,East Asia,,Walmart,Authorized Reseller,CUST-524832,iPhone 15 Pro,512GB/Space Black,Space Black,512,24,693478337249QUM,Credit Card,1298.7,8.01,103.98,1194.72,1,1194.72,R. Sharma
ORD-00843,2024-12-24 02:58,India,Ahmedabad,Target,Online,CUST-770287,iPhone 14 Pro,256GB/White,White,256,12,000261577502AYT,UPI,1148.85,16.01,183.92,964.93,1,964.93,M. Das
ORD-00550,2024-12-26 22:39,South East Asia,,Walmart,Online,CUST-784133,iPhone 16 Pro,256GB/Space Black,Space Black,256,24,661417252925HHH,Credit Card,1263.85,13.46,170.11,1093.74,1,1093.74,K. Davis
ORD-00941,2024-12-27 10:46,Europe,,Target,Carrier,CUST-428231,iPhone 16 Plus,256GB/Pink,Pink,256,24,418830810284FBH,UPI,1033.85,8.63,89.18,944.67,3,2834.01,K. Davis
ORD-00098,2024-12-29 20:03,Europe,,Apple Reseller,Carrier,CUST-364721,iPhone 15 Plus,128GB/Red,Red,128,12,466001665941HKZ,Credit Card,899.0,12.9,115.96,783.04,1,783.04,V. Gupta
ORD-00354,2025-01-01 07:49,Europe,,eBay Store,Online,CUST-197080,iPad Pro 11,256GB/Red,Red,256,24,796657030783BVF,Credit Card,1148.85,7.09,81.45,1067.4,1,1067.4,V. Gupta
ORD-00065,2025-01-01 13:26,North America,,Best Buy,Online,CUST-119097,iPhone 14,256GB/Starlight,Starlight,256,24,536630626116UMQ,Credit Card,803.85,8.48,68.16,735.69,1,735.69,A. Kumar
ORD-00738,2025-01-02 09:27,East Asia,,Amazon Online,Retail,CUST-877102,iPad Pro 11,128GB/Blue,Blue,128,12,289149478779UKE,EMI,999.0,0.63,6.26,992.74,1,992.74,D. Johnson
ORD-00918,2025-01-02 11:14,Latin America,,Lazada,Retail,CUST-571975,iPhone 14 Plus,128GB/Midnight,Midnight,128,24,042743864652BZK,Debit Card,799.0,4.22,33.68,765.32,1,765.32,P. Nair
ORD-00298,2025-01-06 12:42,Europe,,eBay Store,Retail,CUST-618354,iPhone 15 Pro,1024GB/Starlight,Starlight,1024,24,523341082696WCR,Credit Card,1448.55,1.81,26.25,1422.3,1,1422.3,J. Park
ORD-00348,2025-01-07 06:38,India,Delhi,Target,Retail,CUST-299670,iPhone 14 Pro Max,1024GB/Pink,Pink,1024,24,443916038138SXD,Credit Card,1593.55,6.02,95.97,1497.58,1,1497.58,A. Kumar
ORD-00917,2025-01-08 03:11,Europe,,Target,Retail,CUST-302843,iPhone 15 Pro,256GB/Midnight,Midnight,256,24,948136112999YRE,Debit Card,1148.85,1.67,19.15,1129.7,2,2259.4,L. Chen
ORD-00322,2025-01-10 01:59,North America,,Reliance Digital,Online,CUST-158116,iPhone 15 Plus,256GB/Pink,Pink,256,24,380838728322WQA,UPI,1033.85,7.13,73.74,960.11,1,960.11,S. Singh
ORD-00457,2025-01-10 16:25,Africa,,Reliance Digital,Authorized Reseller,CUST-254569,iPhone 15,128GB/Space Black,Space Black,128,24,645491705167QFU,EMI,799.0,1.81,14.49,784.51,2,1569.02,D. Johnson
ORD-00973,2025-01-11 18:01,South East Asia,,Jumia,Online,CUST-373777,iPhone 16 Plus,128GB/Starlight,Starlight,128,24,667657410042XLM,Debit Card,899.0,9.45,84.97,814.03,2,1628.06,K. Davis
ORD-00245,2025-01-12 05:14,Latin America,,Amazon Online,Retail,CUST-468626,iPhone 15 Pro,256GB/Black,Black,256,12,964758932680AFD,Debit Card,1148.85,5.02,57.63,1091.22,2,2182.44,F. Garcia
ORD-00120,2025-01-13 18:36,Latin America,,Best Buy,Retail,CUST-476324,iPhone 16 Pro,512GB/Black,Black,512,24,682307515712LVA,Credit Card,1428.7,0.9,12.88,1415.82,3,4247.46,J. Park
ORD-00828,2025-01-13 19:37,India,Pune,Amazon Online,Online,CUST-621473,iPhone 14,128GB/Starlight,Starlight,128,12,565572468913ZWZ,UPI,699.0,5.4,37.74,661.26,2,1322.52,E. Brown
ORD-00919,2025-01-13 20:40,Oceania,,Apple Reseller,Retail,CUST-105698,iPhone 14 Pro Max,512GB/Titanium,Titanium,512,24,054710271498PVY,Credit Card,1428.7,0.88,12.63,1416.07,2,2832.14,H. Martin
ORD-00085,2025-01-14 06:52,North America,,Flipkart Online,Online,CUST-959374,iPhone 16 Pro Max,512GB/Starlight,Starlight,512,24,816133310014RDE,Credit Card,1688.7,7.13,120.4,1568.3,1,1568.3,F. Garcia
ORD-00031,2025-01-15 10:35,India,Coimbatore,eBay Store,Online,CUST-439249,iPhone 16 Plus,128GB/Red,Red,128,24,304352056174SWG,Wallet,899.0,5.48,49.3,849.7,1,849.7,E. Brown
ORD-00015,2025-01-16 02:14,Latin America,,eBay Store,Retail,CUST-207119,iPad Pro 13,128GB/Space Black,Space Black,128,12,373537990751XDN,UPI,1299.0,3.85,50.06,1248.94,1,1248.94,K. Davis
ORD-00139,2025-01-16 03:33,North America,,Amazon Online,Retail,CUST-296603,iPhone 16 Pro Max,128GB/Titanium,Titanium,128,24,156380326670BBW,Debit Card,1299.0,0.02,0.2,1298.8,3,3896.4,L. Chen
ORD-00629,2025-01-17 07:12,South East Asia,,Apple Store,Retail,CUST-850910,iPhone 16 Pro,512GB/White,White,512,24,697742731646ZMM,Debit Card,1428.7,5.34,76.26,1352.44,2,2704.88,H. Martin
ORD-00904,2025-01-20 00:31,Middle East,,Walmart,Online,CUST-249386,iPhone 15 Pro,1024GB/Red,Red,1024,12,112973405207UYK,Credit Card,1448.55,7.57,109.64,1338.91,2,2677.82,S. Singh
ORD-00679,2025-01-20 16:10,Latin America,,Noon,Retail,CUST-694244,iPhone 14 Pro,512GB/Midnight,Midnight,512,12,653813396922CWW,Credit Card,1298.7,3.77,49.01,1249.69,1,1249.69,I. Wilson
ORD-00611,2025-01-21 05:08,Latin America,,Walmart,Online,CUST-929574,iPhone 14 Plus,128GB/Pink,Pink,128,24,455950314513XUH,Credit Card,799.0,10.0,79.88,719.12,2,1438.24,V. Gupta
ORD-00361,2025-01-21 13:45,Oceania,,Noon,Online,CUST-967690,iPhone 15,128GB/Space Black,Space Black,128,12,427720218632XJY,EMI,799.0,9.75,77.9,721.1,3,2163.3,K. Davis
ORD-00346,2025-01-22 03:35,Middle East,,Amazon Online,Online,CUST-621650,iPhone 14 Pro Max,128GB/Pink,Pink,128,24,952515612794LNU,EMI,1099.0,7.71,84.74,1014.26,2,2028.52,E. Brown
ORD-00070,2025-01-22 14:32,Europe,,Reliance Digital,Online,CUST-559646,iPad Air (M2),256GB/Green,Green,256,12,200977379727NDC,Credit Card,688.85,7.68,52.87,635.98,2,1271.96,S. Singh
ORD-00716,2025-01-23 21:58,North America,,Walmart,Retail,CUST-406289,iPhone 14 Pro,512GB/Midnight,Midnight,512,24,441521439653MTA,Credit Card,1298.7,2.99,38.78,1259.92,3,3779.76,J. Park
ORD-00932,2025-01-24 06:04,Europe,,Lazada,Online,CUST-443911,iPhone 14 Plus,512GB/Green,Green,512,12,368905268836JCD,Credit Card,1038.7,4.53,47.01,991.69,2,1983.38,V. Gupta
ORD-00385,2025-01-24 14:32,Oceania,,Best Buy,Retail,CUST-464843,iPhone 15 Plus,256GB/Pink,Pink,256,24,870956325762SEP,Debit Card,1033.85,4.62,47.78,986.07,1,986.07,P. Nair
ORD-00375,2025-01-24 22:10,Oceania,,Best Buy,Authorized Reseller,CUST-205076,iPad Air (M2),512GB/Space Black,Space Black,512,24,887154833655VVT,Debit Card,778.7,2.15,16.76,761.94,3,2285.82,K. Davis
ORD-00571,2025-01-25 18:59,North America,,Noon,Retail,CUST-967438,iPhone 15 Pro,256GB/Red,Red,256,12,515485369942HKA,Wallet,1148.85,5.66,65.08,1083.77,2,2167.54,D. Johnson
ORD-00702,2025-01-26 07:45,South East Asia,,Apple Store,Authorized Reseller,CUST-128428,iPhone 15 Pro Max,1024GB/Titanium,Titanium,1024,24,389760222286QBG,Debit Card,1738.55,5.67,98.56,1639.99,2,3279.98,K. Davis
ORD-00392,2025-01-30 07:50,North America,,Lazada,Online,CUST-857824,iPhone 14 Plus,512GB/Red,Red,512,12,613015177033MBL,Credit Card,1038.7,7.94,82.48,956.22,2,1912.44,L. Chen
ORD-00075,2025-01-30 08:24,Europe,,Amazon Online,Online,CUST-486866,iPhone 16,128GB/Pink,Pink,128,24,925517329048JKW,Credit Card,799.0,8.64,69.06,729.94,1,729.94,F. Garcia
ORD-00588,2025-01-30 17:44,Middle East,,Apple Reseller,Authorized Reseller,CUST-624812,iPhone 16,128GB/Black,Black,128,12,524681527967MMQ,Credit Card,799.0,5.04,40.25,758.75,3,2276.25,H. Martin
ORD-00991,2025-01-31 04:56,Africa,,Apple Reseller,Authorized Reseller,CUST-112164,iPad Air (M2),512GB/Space Black,Space Black,512,24,173833121812MZU,UPI,778.7,4.2,32.67,746.03,1,746.03,P. Nair
ORD-00090,2025-01-31 06:19,Europe,,eBay Store,Retail,CUST-375980,iPhone 15 Plus,128GB/Midnight,Midnight,128,24,688263728990MUL,Debit Card,899.0,6.17,55.51,843.49,1,843.49,H. Martin
ORD-00849,2025-02-02 05:35,Latin America,,Lazada,Online,CUST-888279,iPhone 15 Pro Max,512GB/White,White,512,24,996520797644WGG,Debit Card,1558.7,7.1,110.64,1448.06,2,2896.12,D. Johnson
ORD-00871,2025-02-04 18:23,North America,,Best Buy,Online,CUST-122730,iPhone 14 Pro,256GB/Starlight,Starlight,256,12,844871086837KRX,Credit Card,1148.85,5.12,58.8,1090.05,1,1090.05,E. Brown
ORD-00928,2025-02-05 09:25,Europe,,Flipkart Online,Authorized Reseller,CUST-295670,iPhone 16 Plus,256GB/Red,Red,256,24,492422151047MMZ,Cash,1033.85,3.02,31.18,1002.67,3,3008.01,K. Davis
ORD-00899,2025-02-06 10:41,Europe,,Walmart,Online,CUST-430143,iPhone 15 Pro,128GB/Green,Green,128,24,266981307592KBA,Cash,999.0,4.43,44.28,954.72,1,954.72,K. Davis
ORD-00081,2025-02-07 13:47,South East Asia,,JD Central,Online,CUST-587866,iPhone 16 Plus,128GB/Pink,Pink,128,12,172314301540JWT,Credit Card,899.0,8.5,76.38,822.62,1,822.62,K. Davis
ORD-00767,2025-02-08 12:37,India,Hyderabad,Flipkart Online,Online,CUST-823157,iPhone 14 Plus,512GB/Green,Green,512,24,297112048625JWD,Credit Card,1038.7,7.71,80.09,958.61,2,1917.22,H. Martin
ORD-00203,2025-02-08 21:40,Europe,,Apple Store,Online,CUST-334967,iPhone SE (3rd Gen),128GB/Black,Black,128,24,040463353564KRG,Credit Card,493.35,8.93,44.08,449.27,2,898.54,D. Johnson
ORD-00812,2025-02-09 04:17,North America,,Flipkart Online,Online,CUST-138145,iPhone 14 Pro Max,256GB/Green,Green,256,24,982496541504WKW,Credit Card,1263.85,9.02,114.0,1149.85,1,1149.85,K. Davis
ORD-00340,2025-02-09 08:56,Middle East,,Target,Online,CUST-219211,iPhone 16 Plus,512GB/White,White,512,12,967417510743CWJ,Debit Card,1168.7,6.71,78.47,1090.23,2,2180.46,V. Gupta
ORD-00211,2025-02-11 07:52,Europe,,Target,Online,CUST-308059,iPhone 16,128GB/Space Black,Space Black,128,24,119006857857UAR,UPI,799.0,6.62,52.9,746.1,2,1492.2,P. Nair
ORD-00809,2025-02-13 08:23,India,Bengaluru,Lazada,Carrier,CUST-843317,iPhone 15 Pro,128GB/Pink,Pink,128,24,836764348041EUJ,UPI,999.0,3.15,31.51,967.49,1,967.49,D. Johnson
ORD-00875,2025-02-13 19:17,India,Hyderabad,Flipkart Online,Enterprise,CUST-845753,iPad Pro 13,128GB/Red,Red,128,24,204846084241TWX,Cash,1299.0,5.8,75.37,1223.63,1,1223.63,A. Kumar
ORD-00439,2025-02-14 02:55,North America,,Amazon Online,Online,CUST-110445,iPhone 16 Pro Max,128GB/Pink,Pink,128,24,909865736893RBR,Credit Card,1299.0,5.08,66.0,1233.0,1,1233.0,I. Wilson
ORD-00527,2025-02-14 17:25,East Asia,,JD Central,Online,CUST-474221,iPad Pro 11,128GB/Midnight,Midnight,128,12,709319705679NVW,UPI,999.0,4.51,45.04,953.96,3,2861.88,J. Park
ORD-00417,2025-02-14 18:20,East Asia,,Reliance Digital,Carrier,CUST-113140,iPhone 14 Pro,1024GB/Midnight,Midnight,1024,12,646917886171NXD,EMI,1448.55,1.12,16.19,1432.36,3,4297.08,H. Martin
ORD-00557,2025-02-14 19:03,South East Asia,,Reliance Digital,Retail,CUST-679329,iPhone 14 Pro,128GB/Starlight,Starlight,128,24,380229806023WVD,Credit Card,999.0,6.19,61.79,937.21,1,937.21,J. Park
ORD-00175,2025-02-15 05:41,Europe,,Walmart,Authorized Reseller,CUST-965417,iPhone 14 Plus,256GB/Blue,Blue,256,24,553528543001UWY,Debit Card,918.85,1.39,12.75,906.1,3,2718.3,E. Brown
ORD-00883,2025-02-17 05:04,North America,,JD Central,Online,CUST-832750,iPhone 15 Pro Max,512GB/Blue,Blue,512,12,777220022914UZK,EMI,1558.7,6.18,96.38,1462.32,2,2924.64,R. Sharma
ORD-00410,2025-02-17 14:00,Europe,,Amazon Online,Retail,CUST-561974,iPhone 14,128GB/Starlight,Starlight,128,12,601364309176UXS,EMI,699.0,5.74,40.11,658.89,2,1317.78,H. Martin
ORD-00949,2025-02-18 01:38,Europe,,Jumia,Online,CUST-958074,iPhone 15 Plus,128GB/Titanium,Titanium,128,24,013003521088NHG,Credit Card,899.0,4.87,43.81,855.19,2,1710.38,V. Gupta
ORD-01000,2025-02-19 15:58,North America,,Croma,Authorized Reseller,CUST-970596,iPhone 16 Pro Max,1024GB/Titanium,Titanium,1024,24,419635491996LGL,Credit Card,1883.55,2.39,44.98,1838.57,3,5515.71,D. Johnson
ORD-00508,2025-02-20 08:59,North America,,Walmart,Retail,CUST-306861,iPhone 15,256GB/Titanium,Titanium,256,24,469163466168FFE,UPI,918.85,3.9,35.86,882.99,1,882.99,S. Singh
ORD-00621,2025-02-20 09:43,North America,,Lazada,Retail,CUST-822182,iPhone 16 Plus,128GB/Titanium,Titanium,128,12,052876446697ELH,Debit Card,899.0,0.47,4.23,894.77,1,894.77,V. Gupta
ORD-00267,2025-02-22 03:06,Europe,,Apple Reseller,Retail,CUST-719940,iPhone SE (3rd Gen),64GB/Red,Red,64,24,237799719072NWX,UPI,429.0,3.25,13.96,415.04,1,415.04,M. Das
ORD-00648,2025-02-22 07:48,Europe,,Apple Reseller,Enterprise,CUST-129678,iPhone 16 Plus,256GB/Space Black,Space Black,256,24,122857578084MCB,Credit Card,1033.85,4.81,49.71,984.14,2,1968.28,V. Gupta
ORD-00328,2025-02-24 02:25,India,Jaipur,JD Central,Online,CUST-205318,iPhone 14,256GB/Red,Red,256,24,565562798007MSW,Credit Card,803.85,9.72,78.1,725.75,2,1451.5,L. Chen
ORD-00337,2025-02-24 05:44,Europe,,Reliance Digital,Retail,CUST-777523,iPhone 14 Pro,512GB/Starlight,Starlight,512,12,088056396657UVF,Debit Card,1298.7,6.5,84.39,1214.31,2,2428.62,R. Sharma
ORD-00950,2025-02-24 15:28,East Asia,,Target,Carrier,CUST-885399,iPhone 14 Pro Max,128GB/White,White,128,12,370649354661WCE,Credit Card,1099.0,1.54,16.97,1082.03,1,1082.03,H. Martin
ORD-00984,2025-02-25 06:43,Europe,,Best Buy,Online,CUST-698464,iPhone 16,128GB/Blue,Blue,128,24,635085337003NMT,EMI,799.0,8.97,71.65,727.35,1,727.35,J. Park
ORD-00352,2025-02-27 05:23,North America,,Croma,Retail,CUST-861336,iPhone 15 Plus,512GB/Blue,Blue,512,12,582554822222DUD,Credit Card,1168.7,5.27,61.53,1107.17,1,1107.17,P. Nair
ORD-00293,2025-03-02 04:16,India,Lucknow,Reliance Digital,Online,CUST-352119,iPad Pro 13,256GB/Space Black,Space Black,256,12,814622829502HPF,Credit Card,1493.85,4.68,69.91,1423.94,2,2847.88,F. Garcia
